id|kanji_symbol|url|freq_counter|jlpt_Counter|school_counter|firstkanji|pngurl|kun|on|meaning|table_data
2330|碑|https://kanjicards.org/kanji/2330.html|1792|1746|1718|碑|../img/stroke_order/2330.png|いしぶみ|ヒ|tombstone, monument|[{'Word': '碑', 'Reading': 'いしぶみ', 'Meaning': 'stone monument bearing an inscription'}, {'Word': '記念碑', 'Reading': 'きねんひ', 'Meaning': 'monument'}, {'Word': '碑文', 'Reading': 'ひぶん', 'Meaning': 'inscription, epitaph, epigraph'}, {'Word': '石碑', 'Reading': 'せきひ', 'Meaning': 'stone monument'}, {'Word': '墓碑', 'Reading': 'ぼひ', 'Meaning': 'gravestone, tombstone'}, {'Word': '詩碑', 'Reading': 'しひ', 'Meaning': 'poem inscribed on monument'}, {'Word': '歌碑', 'Reading': 'かひ', 'Meaning': 'tanka inscription'}, {'Word': '建碑', 'Reading': 'けんぴ', 'Meaning': 'erection of a monument'}, {'Word': '碑銘', 'Reading': 'ひめい', 'Meaning': 'inscription, epitaph'}, {'Word': '表忠碑', 'Reading': 'ひょうちゅうひ', 'Meaning': 'war-memorial monument'}]
2331|秘|https://kanjicards.org/kanji/2331.html|862|1102|957|秘|../img/stroke_order/2331.png|ひ.める, ひそ.か, かく.す|ヒ|secret, conceal|[{'Word': '秘書', 'Reading': 'ひしょ', 'Meaning': '(private) secretary'}, {'Word': '秘密', 'Reading': 'ひみつ', 'Meaning': 'secret, secrecy'}, {'Word': '極秘', 'Reading': 'ごくひ', 'Meaning': 'absolute secrecy'}, {'Word': '神秘', 'Reading': 'しんぴ', 'Meaning': 'mystery'}, {'Word': '秘話', 'Reading': 'ひわ', 'Meaning': 'secret story, unknown episode'}, {'Word': '神秘的', 'Reading': 'しんぴてき', 'Meaning': 'mysterious'}, {'Word': '黙秘', 'Reading': 'もくひ', 'Meaning': 'keep silent, keep a secret'}, {'Word': '秘める', 'Reading': 'ひめる', 'Meaning': 'to hide, to keep to oneself'}, {'Word': '便秘', 'Reading': 'べんぴ', 'Meaning': 'constipation'}, {'Word': '秘境', 'Reading': 'ひきょう', 'Meaning': 'unexplored region, one of the most secluded regions'}]
2332|緋|https://kanjicards.org/kanji/2332.html|2443|2136|2172|緋|../img/stroke_order/2332.png|あけ, あか|ヒ|scarlet, cardinal|[{'Word': '緋', 'Reading': 'あけ, ひ', 'Meaning': 'scarlet, red; blood'}, {'Word': '緋い', 'Reading': 'あかい', 'Meaning': 'red; Red (i.e. communist)'}, {'Word': '緋衣草', 'Reading': 'ひごろもそう', 'Meaning': 'salvia (sage family)'}, {'Word': '緋鯉', 'Reading': 'ひごい', 'Meaning': 'red carp, golden carp'}, {'Word': '猩々緋', 'Reading': 'しょうじょうひ', 'Meaning': 'scarlet'}, {'Word': '猩猩緋', 'Reading': 'しょうじょうひ', 'Meaning': 'scarlet'}, {'Word': '緋縅し', 'Reading': 'ひおどし', 'Meaning': 'scarlet-threaded suit of armor (armour)'}, {'Word': '緋縅し鎧', 'Reading': 'ひおどしよろい', 'Meaning': 'scarlet-threaded suit of armor (armour)'}, {'Word': '緋の衣', 'Reading': 'ひのころも', 'Meaning': 'scarlet robe'}, {'Word': '緋色', 'Reading': 'ひいろ', 'Meaning': 'brilliant red, scarlet'}]
2333|罷|https://kanjicards.org/kanji/2333.html|2104|1933|1871|罷|../img/stroke_order/2333.png|まか.り-, や.める|ヒ|quit, stop, leave, withdraw, go|"[{'Word': '罷免', 'Reading': 'ひめん', 'Meaning': 'dismissal, discharge'}, {'Word': '罷む', 'Reading': 'やむ', 'Meaning': 'to cease, to stop, to be over'}, {'Word': '罷める', 'Reading': 'やめる', 'Meaning': ""to resign, to retire, to quit, to leave (one's job, etc.)""}, {'Word': '罷めさせる', 'Reading': 'やめさせる', 'Meaning': 'to fire (from job), to discharge'}, {'Word': '罷り', 'Reading': 'まかり', 'Meaning': 'emphatic verbal prefix'}, {'Word': '罷りならぬ', 'Reading': 'まかりならぬ', 'Meaning': 'not be allowed, must not'}, {'Word': '同盟罷業', 'Reading': 'どうめいひぎょう', 'Meaning': 'strike'}, {'Word': '罷業', 'Reading': 'ひぎょう', 'Meaning': 'strike, walkout'}, {'Word': '身罷る', 'Reading': 'みまかる', 'Meaning': 'to pass away, to die'}, {'Word': '総同盟罷業', 'Reading': 'そうどうめいひぎょう', 'Meaning': 'general strike'}]"
2334|肥|https://kanjicards.org/kanji/2334.html|1469|1198|821|肥|../img/stroke_order/2334.png|こ.える, こえ, こ.やす, こ.やし, ふと.る|ヒ|fertilizer, get fat, fertile, manure, pamper|[{'Word': '肥', 'Reading': 'こえ', 'Meaning': 'manure, night soil, dung, fertiliser, fertilizer'}, {'Word': '肥満', 'Reading': 'ひまん', 'Meaning': 'corpulence, fatness, obesity'}, {'Word': '肥料', 'Reading': 'ひりょう', 'Meaning': 'manure, fertilizer, fertiliser'}, {'Word': '肥大', 'Reading': 'ひだい', 'Meaning': 'swell, enlarge, corpulence, fatness, obesity'}, {'Word': '化学肥料', 'Reading': 'かがくひりょう', 'Meaning': 'chemical fertilizer, chemical fertiliser'}, {'Word': '肥える', 'Reading': 'こえる', 'Meaning': 'to grow fat, to grow fertile; to have good taste'}, {'Word': '堆肥', 'Reading': 'たいひ', 'Meaning': 'compost'}, {'Word': '前立腺肥大症', 'Reading': 'ぜんりつせんひだいしょう', 'Meaning': 'enlargement of the prostate'}, {'Word': '肥やし', 'Reading': 'こやし', 'Meaning': 'manure, night soil, dung, fertiliser, fertilizer'}, {'Word': '肥やす', 'Reading': 'こやす', 'Meaning': 'to fertilize, to fertilise, to manure, to enrich'}]
2335|被|https://kanjicards.org/kanji/2335.html|431|767|1011|被|../img/stroke_order/2335.png|こうむ.る, おお.う, かぶ.る, かぶ.せる|ヒ|incur, cover, veil, brood over, shelter, wear, put on, be exposed (film), receiving|[{'Word': '被告', 'Reading': 'ひこく', 'Meaning': 'defendant, the accused'}, {'Word': '被害', 'Reading': 'ひがい', 'Meaning': 'damage'}, {'Word': '被害者', 'Reading': 'ひがいしゃ', 'Meaning': 'victim, injured party, sufferer'}, {'Word': '被災', 'Reading': 'ひさい', 'Meaning': 'being a victim of (some disaster), suffering from'}, {'Word': '被爆', 'Reading': 'ひばく', 'Meaning': 'bombed, A-bombed, nuked'}, {'Word': '被告人', 'Reading': 'ひこくにん', 'Meaning': 'accused, defendant, prisoner at the bar'}, {'Word': '被疑者', 'Reading': 'ひぎしゃ', 'Meaning': 'a suspect'}, {'Word': '被保険者', 'Reading': 'ひほけんしゃ', 'Meaning': 'insured person'}, {'Word': '被写体', 'Reading': 'ひしゃたい', 'Meaning': '(photographic) subject'}, {'Word': '被服', 'Reading': 'ひふく', 'Meaning': 'clothing'}]
2337|費|https://kanjicards.org/kanji/2337.html|321|402|491|費|../img/stroke_order/2337.png|つい.やす, つい.える|ヒ|expense, cost, spend, consume, waste|[{'Word': '消費', 'Reading': 'しょうひ', 'Meaning': 'consumption, expenditure'}, {'Word': '消費者', 'Reading': 'しょうひしゃ', 'Meaning': 'consumer'}, {'Word': '消費税', 'Reading': 'しょうひぜい', 'Meaning': 'consumption tax (incl. sales tax, VAT, excise duty, etc.)'}, {'Word': '費用', 'Reading': 'ひよう', 'Meaning': 'cost, expense'}, {'Word': '経費', 'Reading': 'けいひ', 'Meaning': 'expenses, cost, outlay'}, {'Word': '人件費', 'Reading': 'じんけんひ', 'Meaning': 'personnel expenses, labor cost, labour cost; indirect labour costs, indirect labor costs'}, {'Word': '会費', 'Reading': 'かいひ', 'Meaning': 'membership fee'}, {'Word': '公費', 'Reading': 'こうひ', 'Meaning': 'public expenditure'}, {'Word': '交際費', 'Reading': 'こうさいひ', 'Meaning': 'entertainment expenses'}, {'Word': '工費', 'Reading': 'こうひ', 'Meaning': 'construction cost'}]
2338|避|https://kanjicards.org/kanji/2338.html|756|1189|1165|避|../img/stroke_order/2338.png|さ.ける, よ.ける|ヒ|evade, avoid, avert, ward off, shirk, shun|[{'Word': '避難', 'Reading': 'ひなん', 'Meaning': 'taking refuge, finding shelter, evacuation, escape'}, {'Word': '回避', 'Reading': 'かいひ', 'Meaning': 'evasion, avoidance'}, {'Word': '避難民', 'Reading': 'ひなんみん', 'Meaning': 'refugees, evacuees'}, {'Word': '避妊', 'Reading': 'ひにん', 'Meaning': 'contraception'}, {'Word': '不可避', 'Reading': 'ふかひ', 'Meaning': 'inevitable, inescapable, unavoidable'}, {'Word': '逃避', 'Reading': 'とうひ', 'Meaning': 'escape, evasion, flight'}, {'Word': '避暑', 'Reading': 'ひしょ', 'Meaning': 'summering, going to a summer resort'}, {'Word': '忌避', 'Reading': 'きひ', 'Meaning': 'evasion, shirking, avoidance; challenge, (taking) exception'}, {'Word': '退避', 'Reading': 'たいひ', 'Meaning': 'taking refuge, evacuation; saving (a file)'}, {'Word': '待避線', 'Reading': 'たいひせん', 'Meaning': 'a sidetrack, a turnout'}]
2339|非|https://kanjicards.org/kanji/2339.html|472|566|702|非|../img/stroke_order/2339.png|あら.ず|ヒ|un-, mistake, negative, injustice, non-|[{'Word': '非常', 'Reading': 'ひじょう', 'Meaning': 'emergency, extraordinary, unusual'}, {'Word': '是非', 'Reading': 'ぜひ', 'Meaning': 'certainly, without fail; right and wrong, pros and cons'}, {'Word': '非公式', 'Reading': 'ひこうしき', 'Meaning': 'informal'}, {'Word': '非難', 'Reading': 'ひなん', 'Meaning': 'blame, attack, criticism'}, {'Word': '非公開', 'Reading': 'ひこうかい', 'Meaning': 'private'}, {'Word': '非合法', 'Reading': 'ひごうほう', 'Meaning': 'illegal, unlawful'}, {'Word': '非常勤', 'Reading': 'ひじょうきん', 'Meaning': 'part-time work'}, {'Word': '非行', 'Reading': 'ひこう', 'Meaning': 'delinquency, misconduct'}, {'Word': '非鉄金属', 'Reading': 'ひてつきんぞく', 'Meaning': 'nonferrous metals'}, {'Word': '非情', 'Reading': 'ひじょう', 'Meaning': 'inanimate nature, callous, heartless'}]
2340|飛|https://kanjicards.org/kanji/2340.html|580|521|537|飛|../img/stroke_order/2340.png|と.ぶ, と.ばす, -と.ばす|ヒ|fly, skip (pages), scatter|[{'Word': '飛行', 'Reading': 'ひこう', 'Meaning': 'aviation'}, {'Word': '飛ばし', 'Reading': 'とばし', 'Meaning': 'selling or divesting in unwanted stocks, hiding bad loans'}, {'Word': '飛行機', 'Reading': 'ひこうき', 'Meaning': 'aeroplane, airplane, aircraft'}, {'Word': '飛躍', 'Reading': 'ひやく', 'Meaning': 'leaping, activity; leapfrog (over a problem), making a leap (e.g. in logic); makng great strides, making rapid progress; emerging; becoming active, playing an active part'}, {'Word': '犠飛', 'Reading': 'ぎひ', 'Meaning': 'sacrifice fly (baseball)'}, {'Word': '宇宙飛行士', 'Reading': 'うちゅうひこうし', 'Meaning': 'astronaut'}, {'Word': '飛び出す', 'Reading': 'とびだす', 'Meaning': 'to jump out, to rush out, to fly out; to appear (suddenly); to protrude, to project; to butt in'}, {'Word': '飛び出し', 'Reading': 'とびだし', 'Meaning': 'something that leaps or thrusts out'}, {'Word': '飛行場', 'Reading': 'ひこうじょう', 'Meaning': 'airfield, airport'}, {'Word': '飛', 'Reading': 'ひ', 'Meaning': 'rook (shogi)'}]
2341|樋|https://kanjicards.org/kanji/2341.html|1814|0|2171|樋|../img/stroke_order/2341.png|ひ, とい|トウ|water pipe, gutter, downspout, conduit|[{'Word': '樋', 'Reading': 'とい', 'Meaning': 'water pipe, gutter, chute, trough'}, {'Word': '鎖樋', 'Reading': 'くさりとい', 'Meaning': 'chain of ornamental cups hanging from a gutter'}, {'Word': '伏せ樋', 'Reading': 'ふせどい', 'Meaning': 'covered drain'}, {'Word': '伏樋', 'Reading': 'ふせどい', 'Meaning': 'covered drain'}, {'Word': '雨樋', 'Reading': 'あまどい', 'Meaning': 'drainspout, rain gutter'}, {'Word': '樋川', 'Reading': 'ひがわ, ひがあ', 'Meaning': '(water) spring'}, {'Word': '軒樋', 'Reading': 'のきどい', 'Meaning': 'rain gutter, roof gutter, eaves gutter'}, {'Word': '縦樋', 'Reading': 'たてどい', 'Meaning': 'downpipe, drainspout, water pipe, RH'}, {'Word': '竪樋', 'Reading': 'たてどい', 'Meaning': 'downpipe, drainspout, water pipe, RH'}]
2343|備|https://kanjicards.org/kanji/2343.html|356|525|688|備|../img/stroke_order/2343.png|そな.える, そな.わる, つぶさ.に|ビ|equip, provision, preparation|[{'Word': '準備', 'Reading': 'じゅんび', 'Meaning': 'preparation, setup, arrangements, provision, reserve'}, {'Word': '整備', 'Reading': 'せいび', 'Meaning': 'maintenance, servicing, outfitting'}, {'Word': '設備', 'Reading': 'せつび', 'Meaning': 'equipment, device, facilities, installation'}, {'Word': '備える', 'Reading': 'そなえる', 'Meaning': 'to furnish, to provide for, to equip, to install; to have ready, to prepare for; to possess, to have, to be endowed with, to be armed with'}, {'Word': '警備', 'Reading': 'けいび', 'Meaning': 'defense, defence, guard, policing, security'}, {'Word': '守備', 'Reading': 'しゅび', 'Meaning': 'defense, defence'}, {'Word': '予備', 'Reading': 'よび', 'Meaning': 'preparation, preliminaries, reserve, spare'}, {'Word': '装備', 'Reading': 'そうび', 'Meaning': 'equipment'}, {'Word': '軍備', 'Reading': 'ぐんび', 'Meaning': 'armaments, military preparations'}, {'Word': '備蓄', 'Reading': 'びちく', 'Meaning': 'emergency stores, stored, reserved'}]
2344|尾|https://kanjicards.org/kanji/2344.html|875|1225|1203|尾|../img/stroke_order/2344.png|お|ビ|tail, end, counter for fish, lower slope of mountain|"[{'Word': '尾', 'Reading': 'お', 'Meaning': 'tail, ridge'}, {'Word': '尾根', 'Reading': 'おね', 'Meaning': '(mountain) ridge, spur'}, {'Word': '末尾', 'Reading': 'まつび', 'Meaning': 'end (e.g. of report, document, paragraph, etc.)'}, {'Word': '交尾', 'Reading': 'こうび', 'Meaning': 'copulation (in animals)'}, {'Word': '尾翼', 'Reading': 'びよく', 'Meaning': 'tail, tail plane'}, {'Word': '船尾', 'Reading': 'せんび', 'Meaning': 'stern of a ship'}, {'Word': '語尾', 'Reading': 'ごび', 'Meaning': '(inflected) end of a word'}, {'Word': '追尾', 'Reading': 'ついび', 'Meaning': 'following, pursuing'}, {'Word': '首尾', 'Reading': 'しゅび', 'Meaning': 'issue, course of events, beginning and end'}, {'Word': '尾', 'Reading': 'び', 'Meaning': 'Chinese ""Tail"" constellation (one of the 28 mansions); counter for fish, shrimp, etc.'}]"
2345|微|https://kanjicards.org/kanji/2345.html|1108|1331|1324|微|../img/stroke_order/2345.png|かす.か|ビ|delicate, minuteness, insignificance|[{'Word': '微妙', 'Reading': 'びみょう', 'Meaning': 'delicate, subtle, sensitive; difficult, delicate (situation), complicated; doubtful, questionable, dicey'}, {'Word': '微生物', 'Reading': 'びせいぶつ', 'Meaning': 'microbe, germ'}, {'Word': '微小', 'Reading': 'びしょう', 'Meaning': 'microscopic'}, {'Word': '微震', 'Reading': 'びしん', 'Meaning': 'slight earthquake'}, {'Word': '顕微鏡', 'Reading': 'けんびきょう', 'Meaning': 'microscope'}, {'Word': '微動', 'Reading': 'びどう', 'Meaning': 'slight tremor or movement, a quiver'}, {'Word': '微笑', 'Reading': 'びしょう', 'Meaning': 'smile'}, {'Word': '微細', 'Reading': 'びさい', 'Meaning': 'minute, micro, detailed, delicate, subtle'}, {'Word': '微量', 'Reading': 'びりょう', 'Meaning': 'minuscule amount, extremely small quantity'}, {'Word': '軽微', 'Reading': 'けいび', 'Meaning': 'slight, little, insignificant'}]
2346|枇|https://kanjicards.org/kanji/2346.html|0|0|2612|枇|../img/stroke_order/2346.png|N/A|ビ, ヒ|spoon|[{'Word': '枇杷', 'Reading': 'びわ', 'Meaning': 'loquat, Japanese medlar, Eriobotrya japonica'}, {'Word': '犬枇杷', 'Reading': 'いぬびわ, イヌビワ', 'Meaning': 'Ficus erecta (species of ficus)'}, {'Word': '山枇杷', 'Reading': 'やまびわ, ヤマビワ', 'Meaning': 'Meliosma rigida (species of flowering plant)'}, {'Word': '枇杷酒', 'Reading': 'びわしゅ', 'Meaning': 'loquat wine'}]
2347|毘|https://kanjicards.org/kanji/2347.html|0|0|2613|毘|../img/stroke_order/2347.png|たす.ける|ヒ, ビ|help, assist|[{'Word': '亜拉毘亜', 'Reading': 'あらびあ, アラビア', 'Meaning': 'Arabia'}, {'Word': '金毘羅', 'Reading': 'こんぴら', 'Meaning': 'guardian deity of seafaring, Kumbhira'}, {'Word': '毘廬遮那仏', 'Reading': 'びるしゃなぶつ', 'Meaning': 'Vairocana-Buddha'}, {'Word': '毘沙門天', 'Reading': 'びしゃもんてん', 'Meaning': 'Vaisravana (guardian god of Buddhism)'}, {'Word': '荼毘', 'Reading': 'だび', 'Meaning': 'cremation'}, {'Word': '大毘盧遮那成仏神変加持経', 'Reading': 'だいびるしゃなきょうじょうぶつしんぺんかじきょう', 'Meaning': 'Mahavairocana Sutra'}, {'Word': '毘盧遮那', 'Reading': 'びるしゃな', 'Meaning': 'Mahavairocana (name of a Bodhisattva)'}, {'Word': '直毘神', 'Reading': 'なおびのかみ', 'Meaning': 'gods of restoration (who purify sin, etc.)'}, {'Word': '大直毘神', 'Reading': 'おおなおびのかみ', 'Meaning': 'great god of restoration'}]
2348|琵|https://kanjicards.org/kanji/2348.html|1965|0|2288|琵|../img/stroke_order/2348.png|N/A|ビ, ヒ|glissando on strings, lute|[{'Word': '琵琶', 'Reading': 'びわ', 'Meaning': 'biwa (Japanese lute)'}, {'Word': '琵琶行', 'Reading': 'びわこう', 'Meaning': 'biwa song'}, {'Word': '琵琶湖', 'Reading': 'びわこ', 'Meaning': 'Lake Biwa'}, {'Word': '琵琶笛', 'Reading': 'びやぼん', 'Meaning': 'Edo-period mouth harp (with a hairpin-like frame and a long straight tongue)'}, {'Word': '琵琶鱒', 'Reading': 'びわます, ビワマス', 'Meaning': 'biwa trout (Oncorhynchus masou rhodurus), biwa salmon'}, {'Word': '薩摩琵琶', 'Reading': 'さつまびわ', 'Meaning': 'Satsuma biwa (or its music)'}, {'Word': '琵琶の琴', 'Reading': 'びわのこと', 'Meaning': 'biwa (4 or 5-stringed Oriental lute)'}]
2349|眉|https://kanjicards.org/kanji/2349.html|2177|2047|2090|眉|../img/stroke_order/2349.png|まゆ|ビ, ミ|eyebrow|[{'Word': '眉', 'Reading': 'まゆ, まみえ', 'Meaning': 'eyebrow, eyebrows'}, {'Word': '焦眉', 'Reading': 'しょうび', 'Meaning': 'emergency, urgency, imminence'}, {'Word': '眉をひそめる', 'Reading': 'まゆをひそめる', 'Meaning': 'to frown, to scowl'}, {'Word': '引き眉', 'Reading': 'ひきまゆ', 'Meaning': 'painted eyebrows'}, {'Word': '引眉', 'Reading': 'ひきまゆ', 'Meaning': 'painted eyebrows'}, {'Word': '作り眉', 'Reading': 'つくりまゆ', 'Meaning': 'painted eyebrows'}, {'Word': '眉宇', 'Reading': 'びう', 'Meaning': 'brow, brows'}, {'Word': '眉間', 'Reading': 'みけん', 'Meaning': 'brow, glabella, middle forehead, area between the eyebrows'}, {'Word': '眉尻', 'Reading': 'まゆじり', 'Meaning': 'end of an eyebrow'}, {'Word': '眉雪', 'Reading': 'びせつ', 'Meaning': 'snow-white eyebrows'}]
2350|美|https://kanjicards.org/kanji/2350.html|462|377|356|美|../img/stroke_order/2350.png|うつく.しい|ビ, ミ|beauty, beautiful|[{'Word': '美', 'Reading': 'び', 'Meaning': 'beauty'}, {'Word': '美術', 'Reading': 'びじゅつ', 'Meaning': 'art, fine arts'}, {'Word': '美しい', 'Reading': 'うつくしい', 'Meaning': 'beautiful, lovely'}, {'Word': '美術館', 'Reading': 'びじゅつかん', 'Meaning': 'art gallery, art museum'}, {'Word': '美人', 'Reading': 'びじん', 'Meaning': 'beautiful person (woman)'}, {'Word': '美容', 'Reading': 'びよう', 'Meaning': 'beauty of figure or form'}, {'Word': '美女', 'Reading': 'びじょ', 'Meaning': 'beautiful woman'}, {'Word': '美術展', 'Reading': 'びじゅつてん', 'Meaning': 'art exhibition'}, {'Word': '美学', 'Reading': 'びがく', 'Meaning': 'esthetics, aesthetics'}, {'Word': '優美', 'Reading': 'ゆうび', 'Meaning': 'grace, refinement, elegance, daintiness'}]
2351|鼻|https://kanjicards.org/kanji/2351.html|1632|782|432|鼻|../img/stroke_order/2351.png|はな|ビ|nose, snout|"[{'Word': '鼻', 'Reading': 'はな', 'Meaning': 'nose'}, {'Word': '鼻息', 'Reading': 'はないき, びそく', 'Meaning': ""nasal breathing; person's pleasure, excitement""}, {'Word': '鼻水', 'Reading': 'はなみず', 'Meaning': 'nasal mucus, dripping nose'}, {'Word': '耳鼻咽喉科', 'Reading': 'じびいんこうか', 'Meaning': 'otorhinolaryngology, ear, nose and throat'}, {'Word': '鼻炎', 'Reading': 'びえん', 'Meaning': 'nasal inflammation'}, {'Word': '鼻血', 'Reading': 'はなぢ, はなじ', 'Meaning': 'nosebleed'}, {'Word': '鼻歌', 'Reading': 'はなうた', 'Meaning': 'humming'}, {'Word': '耳鼻科', 'Reading': 'じびか', 'Meaning': 'otolaryngology, concerning the ear, nose, and throat'}, {'Word': '鼻先', 'Reading': 'はなさき', 'Meaning': 'tip of nose'}, {'Word': '目鼻', 'Reading': 'めはな', 'Meaning': 'shape, form'}]"
2352|柊|https://kanjicards.org/kanji/2352.html|0|2185|2226|柊|../img/stroke_order/2352.png|ひいらぎ|シュ, シュウ|holly|[{'Word': '柊', 'Reading': 'ひいらぎ, ひらぎ, ヒイラギ', 'Meaning': 'holly olive (Osmanthus heterophyllus), false holly; holly (common mistranslation); spotnape ponyfish (Leiognathus nuchalis)'}, {'Word': '西洋柊', 'Reading': 'せいようひいらぎ, セイヨウヒイラギ', 'Meaning': 'English holly (Ilex aquifolium)'}, {'Word': '柊南天', 'Reading': 'ひいらぎなんてん', 'Meaning': 'Mahonia japonica, Japanese mahonia'}]
2354|匹|https://kanjicards.org/kanji/2354.html|1384|935|1167|匹|../img/stroke_order/2354.png|ひき|ヒツ|equal, head, counter for small animals, roll of cloth|[{'Word': '匹', 'Reading': 'ひき, き', 'Meaning': 'counter for small animals; counter for rolls of cloth (two han in size); counter for horses; roll of cloth'}, {'Word': '匹敵', 'Reading': 'ひってき', 'Meaning': 'comparing with, match, rival, equal'}, {'Word': '一匹', 'Reading': 'いっぴき', 'Meaning': 'one animal; two-tan bolt of cloth'}, {'Word': '数匹', 'Reading': 'すうひき', 'Meaning': 'several animals'}, {'Word': '馬匹', 'Reading': 'ばひつ', 'Meaning': 'horses'}, {'Word': '匹夫', 'Reading': 'ひっぷ', 'Meaning': '(humble) man, coarse man, rustic'}, {'Word': '匹夫の勇', 'Reading': 'ひっぷのゆう', 'Meaning': 'rash courage'}, {'Word': '匹夫匹婦', 'Reading': 'ひっぷひっぷ', 'Meaning': 'coarse men and women'}, {'Word': '匹婦', 'Reading': 'ひっぷ', 'Meaning': 'coarse woman, country woman'}, {'Word': '匹儔', 'Reading': 'ひっちゅう', 'Meaning': 'equal, match'}]
2355|疋|https://kanjicards.org/kanji/2355.html|0|0|2614|疋|../img/stroke_order/2355.png|あし|ヒキ, ショ, ソ, ヒツ|head, counter for animals|[{'Word': '疋', 'Reading': 'ひき, き', 'Meaning': 'counter for small animals; counter for rolls of cloth (two han in size); counter for horses; roll of cloth'}, {'Word': '一疋', 'Reading': 'いっぴき', 'Meaning': 'one (small) animal'}]
2357|彦|https://kanjicards.org/kanji/2357.html|1117|1456|1955|彦|../img/stroke_order/2357.png|ひこ|ゲン|lad, boy (ancient)|[{'Word': '俊彦', 'Reading': 'しゅんげん', 'Meaning': 'gifted (accomplished) man'}, {'Word': '彦', 'Reading': 'ひこ', 'Meaning': 'boy'}, {'Word': '山彦', 'Reading': 'やまびこ', 'Meaning': 'echo (as in mountain echo)'}, {'Word': '彦星', 'Reading': 'ひこぼし', 'Meaning': 'Altair'}, {'Word': '諸彦', 'Reading': 'しょげん', 'Meaning': 'many accomplished persons'}, {'Word': '猿田彦', 'Reading': 'さるたひこ, さるだひこ, さるたびこ, さるだびこ', 'Meaning': 'Sarutahiko (Shinto god), Sarudahiko, Sarutabiko, Sarudabiko'}]
2358|膝|https://kanjicards.org/kanji/2358.html|2320|0|0|膝|../img/stroke_order/2358.png|ひざ|シツ|knee, lap|"[{'Word': '膝', 'Reading': 'ひざ', 'Meaning': 'knee, lap'}, {'Word': '膝蓋骨', 'Reading': 'しつがいこつ', 'Meaning': 'kneecap, patella'}, {'Word': '膝蓋腱反射', 'Reading': 'しつがいけんはんしゃ', 'Meaning': 'kneecap (patellar) reflex'}, {'Word': '膝関節', 'Reading': 'しつかんせつ', 'Meaning': 'knee joint'}, {'Word': '膝頭', 'Reading': 'ひざがしら', 'Meaning': 'kneecap'}, {'Word': '片膝', 'Reading': 'かたひざ', 'Meaning': 'one knee'}, {'Word': '諸膝', 'Reading': 'もろひざ', 'Meaning': 'both knees'}, {'Word': '膝下', 'Reading': 'しっか', 'Meaning': ""at the knees of one's parents, at home""}, {'Word': '膝小僧', 'Reading': 'ひざこぞう', 'Meaning': 'knee'}, {'Word': '膝元', 'Reading': 'ひざもと', 'Meaning': ""near one's knee""}]"
2359|菱|https://kanjicards.org/kanji/2359.html|1229|0|2012|菱|../img/stroke_order/2359.png|ひし|リョウ|diamond (shape), water chestnut, rhombus|[{'Word': '菱', 'Reading': 'ひし', 'Meaning': 'Trapa japonica (species of plant closely related to water chestnut or water caltrop); caltrop (weapon), caltrap'}, {'Word': '三菱', 'Reading': 'みつびし', 'Meaning': 'Mitsubishi (company)'}, {'Word': '菱形', 'Reading': 'ひしがた', 'Meaning': 'diamond shape'}, {'Word': '菱餅', 'Reading': 'ひしもち', 'Meaning': 'rhombus-shaped mochi'}, {'Word': '花菱', 'Reading': 'はなびし', 'Meaning': 'flower-shaped family crest'}, {'Word': '鉄菱', 'Reading': 'てつびし', 'Meaning': 'caltrop'}, {'Word': '花菱草', 'Reading': 'はなびしそう', 'Meaning': 'California poppy'}, {'Word': '撒き菱', 'Reading': 'まきびし', 'Meaning': 'caltrop (spiked device scattered to maim infantry and horses), calthrop, caltrap'}, {'Word': '撒菱', 'Reading': 'まきびし', 'Meaning': 'caltrop (spiked device scattered to maim infantry and horses), calthrop, caltrap'}, {'Word': '三菱電機', 'Reading': 'みつびしでんき', 'Meaning': 'Mitsubishi Electric'}]
2360|肘|https://kanjicards.org/kanji/2360.html|0|0|2615|肘|../img/stroke_order/2360.png|ひじ|チュウ|elbow, arm|"[{'Word': '肘', 'Reading': 'ひじ', 'Meaning': 'elbow'}, {'Word': 'テニス肘', 'Reading': 'テニスひじ', 'Meaning': 'tennis elbow'}, {'Word': '肘掛け椅子', 'Reading': 'ひじかけいす', 'Meaning': 'armchair, chair with arm rests; senior staff'}, {'Word': '肘掛椅子', 'Reading': 'ひじかけいす', 'Meaning': 'armchair, chair with arm rests; senior staff'}, {'Word': '肘鉄', 'Reading': 'ひじてつ', 'Meaning': 'rebuff'}, {'Word': '両肘', 'Reading': 'りょうひじ', 'Meaning': 'both elbows'}, {'Word': '掣肘', 'Reading': 'せいちゅう', 'Meaning': 'restraint, restriction, control'}, {'Word': '肘掛け', 'Reading': 'ひじかけ', 'Meaning': 'armrest (of a chair), elbow rest'}, {'Word': '肘掛', 'Reading': 'ひじかけ', 'Meaning': 'armrest (of a chair), elbow rest'}, {'Word': '肘枕', 'Reading': 'ひじまくら', 'Meaning': ""using one's elbows as a pillow""}]"
